:			-	-	
			A	B	
Black	Dot	227	0.705	4.28	
Black	Dot	228	0.708	4.27	
Black	Dot	229	0.711	4.38	
Black	Dot	230	0.714	4.61	
Black	Dot	231	0.717	4.77	
Black	Dot	232	0.72	4.9	
Black	Dot	233	0.723	4.79	
Black	Dot	234	0.726	4.46	
Black	Dot	235	0.729	4.33	
Black	Dot	236	0.732	4.28	
Black	Dot	237	0.735	4.38	
Black	Dot	238	0.741	4.37	
Black	Dot	239	0.744	4.37	
Black	Dot	240	0.747	4.57	
Black	Dot	241	0.75	4.73	
Black	Dot	242	0.753	4.72	
Black	Dot	243	0.756	4.66	
Black	Dot	244	0.759	4.64	
Black	Dot	245	0.762	4.48	
Black	Dot	246	0.765	4.4	
Black	Dot	247	0.768	4.52	
Black	Dot	248	0.771	4.42	
Black	Dot	249	0.774	4.07	
Black	Dot	250	0.777	3.86	
Black	Dot	251	0.78	3.72	
Black	Dot	252	0.783	3.73	
Black	Dot	253	0.786	3.89	
Black	Dot	254	0.789	4.29	
Black	Dot	255	0.792	4.6	
Black	Dot	256	0.795	4.69	
Black	Dot	257	0.798	4.68	
Black	Dot	258	0.801	4.67	
Black	Dot	259	0.804	4.57	
Black	Dot	260	0.807	4.21	
Black	Dot	261	0.81	4.06	
Black	Dot	262	0.813	3.97	
Black	Dot	263	0.816	4.09	
Black	Dot	264	0.819	4.08	
Black	Dot	265	0.822	4.15	
Black	Dot	266	0.825	4.07	
Black	Dot	267	0.828	4.06	
Black	Dot	268	0.831	4.11	
Black	Dot	269	0.834	4.04	
Black	Dot	270	0.837	3.9	
Black	Dot	271	0.84	3.86	
Black	Dot	272	0.843	3.81	
Black	Dot	273	0.846	3.78	
Black	Dot	274	0.849	3.93	
Black	Dot	275	0.852	3.83	
Black	Dot	276	0.855	3.66	
Black	Dot	277	0.858	3.77	
Black	Dot	278	0.861	3.82	
Black	Dot	279	0.864	3.99	
Black	Dot	280	0.867	4.41	
Black	Dot	281	0.87	4.66	
Black	Dot	282	0.873	5.01	
Black	Dot	283	0.876	5.01	
Black	Dot	284	0.879	4.96	
Black	Dot	285	0.882	4.81	
Black	Dot	286	0.885	4.75	
Black	Dot	287	0.888	4.75	
Black	Dot	288	0.891	4.74	
Black	Dot	289	0.894	4.69	
Black	Dot	290	0.897	4.49	
Black	Dot	291	0.9	4.35	
Black	Dot	292	0.903	4.17	
Black	Dot	293	0.906	4.17	
Black	Dot	294	0.909	4.28	
Black	Dot	295	0.912	4.46	
Black	Dot	296	0.915	4.58	
Black	Dot	297	0.918	4.51	
Black	Dot	298	0.921	4.39	
Black	Dot	299	0.924	4.26	
Black	Dot	300	0.927	4.24	
Black	Dot	301	0.93	4.19	
Black	Dot	302	0.933	4.18	
Black	Dot	303	0.936	4.02	
Black	Dot	304	0.939	3.83	
Black	Dot	305	0.942	3.74	
Black	Dot	306	0.945	3.63	
Black	Dot	307	0.948	3.43	
Black	Dot	308	0.951	3.47	
Black	Dot	309	0.954	3.58	
Black	Dot	310	0.957	3.71	
Black	Dot	311	0.96	4.22	
Black	Dot	312	0.963	4.52	
Black	Dot	313	0.966	4.44	
Black	Dot	314	0.969	4.24	
Black	Dot	315	0.972	4.2	
Black	Dot	316	0.975	4.09	
Black	Dot	317	0.978	4.12	
Black	Dot	318	0.981	4.17	
Black	Dot	319	0.984	4.06	
Black	Dot	320	0.987	4.18	
Black	Dot	321	0.99	4.14	
Black	Dot	322	0.993	4.05	
Black	Dot	323	0.996	3.88	
Black	Dot	324	0.999	4.24	
Black	Dot	325	1.002	4.25	
Black	Dot	326	1.005	4.13	
Black	Dot	327	1.008	4.28	
Black	Dot	328	1.011	4.17	
Black	Dot	329	1.014	4.01	
Black	Dot	330	1.017	3.94	
Black	Dot	331	1.02	4	
Black	Dot	332	1.023	3.86	
Black	Dot	333	1.026	3.9	
Black	Dot	334	1.029	3.99	
Black	Dot	335	1.032	4.09	
Black	Dot	336	1.035	4.37	
Black	Dot	337	1.038	4.55	
Black	Dot	338	1.041	4.52	
Black	Dot	339	1.044	4.42	
Black	Dot	340	1.047	4.27	
Black	Dot	341	1.05	4.29	
Black	Dot	342	1.053	4.36	
Black	Dot	343	1.056	4.37	
Black	Dot	344	1.059	4.29	
Black	Dot	345	1.062	3.74	
Black	Dot	346	1.065	3.53	
Black	Dot	347	1.068	3.45	
Black	Dot	348	1.071	3.44	
Black	Dot	349	1.074	3.55	
Black	Dot	350	1.077	3.73	
Black	Dot	351	1.08	3.92	
Black	Dot	352	1.083	4.05	
Black	Dot	353	1.086	4.11	
Black	Dot	354	1.089	4.19	
Black	Dot	355	1.092	4.17	
Black	Dot	356	1.095	4.24	
Black	Dot	357	1.098	4.37	
Black	Dot	358	1.101	4.24	
Black	Dot	359	1.104	4.05	
Black	Dot	360	1.107	3.88	
Black	Dot	361	1.11	3.8	
Black	Dot	362	1.113	3.85	
Black	Dot	363	1.116	4.22	
Black	Dot	364	1.119	4.41	
Black	Dot	365	1.122	4.4	
Black	Dot	366	1.125	4.51	
Black	Dot	367	1.128	4.63	
Black	Dot	368	1.131	4.63	
Black	Dot	369	1.134	4.61	
Black	Dot	370	1.137	4.39	
Black	Dot	371	1.14	4.27	
Black	Dot	372	1.143	4.12	
Black	Dot	373	1.146	4.09	
Black	Dot	374	1.149	3.99	
Black	Dot	375	1.152	3.96	
Black	Dot	376	1.155	3.94	
Black	Dot	377	1.158	3.79	
Black	Dot	378	1.161	3.77	
Black	Dot	379	1.164	3.73	
Black	Dot	380	1.167	3.81	
Black	Dot	381	1.17	3.86	
Black	Dot	382	1.173	3.87	
Black	Dot	383	1.176	3.75	
Black	Dot	384	1.179	3.6	
Black	Dot	385	1.182	3.74	
Black	Dot	386	1.185	3.99	
Black	Dot	387	1.188	4	
Black	Dot	388	1.191	4.26	
Black	Dot	389	1.194	4.4	
Black	Dot	390	1.197	4.5	
Black	Dot	391	1.2	4.42	
Black	Dot	392	1.203	4.45	
Black	Dot	393	1.206	4.46	
Black	Dot	394	1.209	4.35	
Black	Dot	395	1.212	4.27	
Black	Dot	396	1.215	4.23	
Black	Dot	397	1.218	4.16	
Black	Dot	398	1.221	3.97	
Black	Dot	399	1.224	3.74	
Black	Dot	400	1.227	3.57	
Black	Dot	401	1.23	3.57	
Black	Dot	402	1.233	3.51	
Black	Dot	403	1.236	3.44	
Black	Dot	404	1.239	3.38	
Black	Dot	405	1.242	3.3	
Black	Dot	406	1.245	3.86	
Black	Dot	407	1.248	4.22	
Black	Dot	408	1.251	4.33	
Black	Dot	409	1.254	4	
Black	Dot	410	1.257	4.23	
Black	Dot	411	1.26	4.25	
Black	Dot	412	1.263	4.07	
Black	Dot	413	1.266	3.96	
Black	Dot	414	1.269	3.94	
Black	Dot	415	1.272	3.83	
Black	Dot	416	1.275	3.71	
Black	Dot	417	1.278	3.62	
Black	Dot	418	1.281	3.87	
Black	Dot	419	1.284	4	
Black	Dot	420	1.287	4.35	
Black	Dot	421	1.29	4.33	
Black	Dot	422	1.293	4.28	
Black	Dot	423	1.296	4.34	
Black	Dot	424	1.299	4.27	
Black	Dot	425	1.302	4.27	
Black	Dot	426	1.305	4.25	
Black	Dot	427	1.308	4.04	
Black	Dot	428	1.311	3.9	
Black	Dot	429	1.314	3.78	
Black	Dot	430	1.317	3.97	
Black	Dot	431	1.32	4.1	
Black	Dot	432	1.323	4.21	
Black	Dot	433	1.326	4.26	
Black	Dot	434	1.329	4.3	
Black	Dot	435	1.332	4.34	
Black	Dot	436	1.335	4.28	
Black	Dot	437	1.338	4.16	
Black	Dot	438	1.341	3.84	
Black	Dot	439	1.344	3.56	
Black	Dot	440	1.347	3.57	
Black	Dot	441	1.35	3.6	
Black	Dot	442	1.353	3.59	
Black	Dot	443	1.356	4.03	
Black	Dot	444	1.359	4.12	
Black	Dot	445	1.362	4.29	
Black	Dot	446	1.365	4.36	
Black	Dot	447	1.368	4.34	
Black	Dot	448	1.371	4.28	
Black	Dot	449	1.377	4.11	
Black	Dot	450	1.38	4.12	
Black	Dot	451	1.383	3.86	
Black	Dot	452	1.386	3.79	
Black	Dot	453	1.389	3.77	
Black	Dot	454	1.392	3.72	
Black	Dot	455	1.395	3.56	
Black	Dot	456	1.398	3.53	
Black	Dot	457	1.401	3.66	
Black	Dot	458	1.404	3.79	
Black	Dot	459	1.407	3.78	
Black	Dot	460	1.41	3.78	
Black	Dot	461	1.413	4.15	
Black	Dot	462	1.416	4.33	
Black	Dot	463	1.419	4.17	
Black	Dot	464	1.422	4.2	
Black	Dot	465	1.425	4.1	
Black	Dot	466	1.428	4	
Black	Dot	467	1.431	3.9	
Black	Dot	468	1.434	3.65	
Black	Dot	469	1.437	3.43	
Black	Dot	470	1.44	3.31	
Black	Dot	471	1.443	3.38	
Black	Dot	472	1.446	3.41	
Black	Dot	473	1.449	3.46	
Black	Dot	474	1.452	3.47	
Black	Dot	475	1.455	3.81	
Black	Dot	476	1.458	4.26	
Black	Dot	477	1.461	4.18	
Black	Dot	478	1.464	4.27	
Black	Dot	479	1.467	4.06	
