Freq	Power	Theor.AR(1)	chi2 80%	chi2 90%	chi2 95%	chi2 99%	chi2 crit.
37.274	0.00011449	0.00022239	0.00034173	0.00045626	0.00056707	0.00081628	0.0012065
37.396	0.00068306	0.00022105	0.00033967	0.0004535	0.00056365	0.00081135	0.0011992
37.518	0.00051842	0.00021972	0.00033762	0.00045078	0.00056026	0.00080647	0.001192
37.641	0.00031095	0.0002184	0.0003356	0.00044808	0.00055691	0.00080164	0.0011849
37.763	0.00034298	0.0002171	0.0003336	0.0004454	0.00055358	0.00079685	0.0011778
37.885	0.0004499	0.00021581	0.00033161	0.00044275	0.00055028	0.00079211	0.0011708
38.007	0.00036769	0.00021453	0.00032964	0.00044012	0.00054702	0.00078741	0.0011639
38.129	0.00050016	0.00021326	0.00032769	0.00043752	0.00054378	0.00078275	0.001157
38.252	0.00038057	0.000212	0.00032576	0.00043494	0.00054058	0.00077814	0.0011502
38.374	0.00027605	0.00021076	0.00032385	0.00043238	0.0005374	0.00077357	0.0011434
38.496	0.00036072	0.00020952	0.00032195	0.00042985	0.00053426	0.00076904	0.0011367
38.618	0.00013751	0.0002083	0.00032007	0.00042734	0.00053114	0.00076455	0.0011301
38.74	0.00011186	0.00020709	0.00031821	0.00042486	0.00052805	0.0007601	0.0011235
38.863	4.1126E-05	0.00020589	0.00031637	0.00042239	0.00052499	0.00075569	0.001117
38.985	5.1316E-05	0.0002047	0.00031454	0.00041995	0.00052195	0.00075133	0.0011105
39.107	1.3061E-05	0.00020352	0.00031272	0.00041753	0.00051894	0.000747	0.0011041
39.229	7.6755E-05	0.00020235	0.00031093	0.00041514	0.00051596	0.00074271	0.0010978
39.351	0.00010575	0.00020119	0.00030915	0.00041276	0.00051301	0.00073846	0.0010915
39.474	0.00013462	0.00020004	0.00030739	0.0004104	0.00051008	0.00073424	0.0010853
39.596	0.00013015	0.0001989	0.00030564	0.00040807	0.00050718	0.00073007	0.0010791
39.718	0.00027063	0.00019778	0.0003039	0.00040576	0.00050431	0.00072593	0.001073
39.84	0.00020747	0.00019666	0.00030219	0.00040346	0.00050146	0.00072183	0.0010669
39.963	0.00039992	0.00019555	0.00030049	0.00040119	0.00049863	0.00071776	0.0010609
40.085	0.00031122	0.00019445	0.0002988	0.00039894	0.00049583	0.00071373	0.0010549
40.207	2.8889E-05	0.00019336	0.00029713	0.0003967	0.00049306	0.00070974	0.001049
40.329	2.9873E-05	0.00019229	0.00029547	0.00039449	0.00049031	0.00070578	0.0010432
40.451	2.4004E-05	0.00019122	0.00029382	0.0003923	0.00048758	0.00070185	0.0010374
40.574	8.5102E-06	0.00019016	0.0002922	0.00039012	0.00048488	0.00069796	0.0010316
40.696	3.5625E-05	0.00018911	0.00029058	0.00038797	0.0004822	0.0006941	0.0010259
40.818	0.00020391	0.00018806	0.00028898	0.00038583	0.00047954	0.00069028	0.0010203
40.94	0.00041671	0.00018703	0.00028739	0.00038371	0.00047691	0.00068649	0.0010147
41.062	0.00032792	0.00018601	0.00028582	0.00038161	0.0004743	0.00068273	0.0010091
41.185	0.00030449	0.00018499	0.00028426	0.00037953	0.00047171	0.000679	0.0010036
41.307	0.00021508	0.00018398	0.00028271	0.00037746	0.00046914	0.00067531	0.00099816
41.429	0.00016933	0.00018299	0.00028118	0.00037541	0.0004666	0.00067164	0.00099274
41.551	0.00022899	0.000182	0.00027966	0.00037338	0.00046407	0.00066801	0.00098738
41.673	0.00030151	0.00018102	0.00027815	0.00037137	0.00046157	0.00066441	0.00098205
41.796	0.00018053	0.00018004	0.00027666	0.00036938	0.00045909	0.00066084	0.00097678
41.918	0.00063822	0.00017908	0.00027517	0.0003674	0.00045663	0.0006573	0.00097154
42.04	0.0021832	0.00017812	0.00027371	0.00036544	0.00045419	0.00065379	0.00096636
42.162	0.0025557	0.00017717	0.00027225	0.00036349	0.00045178	0.00065031	0.00096121
42.285	0.0010304	0.00017623	0.0002708	0.00036156	0.00044938	0.00064686	0.00095611
42.407	0.0007271	0.0001753	0.00026937	0.00035965	0.000447	0.00064344	0.00095105
42.529	0.001011	0.00017438	0.00026795	0.00035775	0.00044464	0.00064004	0.00094603
42.651	0.00061038	0.00017346	0.00026654	0.00035587	0.0004423	0.00063668	0.00094106
42.773	0.00032344	0.00017255	0.00026514	0.000354	0.00043998	0.00063334	0.00093612
42.896	0.00087793	0.00017165	0.00026376	0.00035215	0.00043768	0.00063003	0.00093123
43.018	0.00054565	0.00017075	0.00026238	0.00035032	0.0004354	0.00062675	0.00092638
43.14	0.00065165	0.00016987	0.00026102	0.0003485	0.00043314	0.00062349	0.00092157
43.262	0.00053448	0.00016899	0.00025967	0.00034669	0.0004309	0.00062026	0.00091679
43.384	0.00038525	0.00016811	0.00025833	0.0003449	0.00042867	0.00061706	0.00091206
43.507	0.0012846	0.00016725	0.000257	0.00034313	0.00042647	0.00061388	0.00090736
43.629	0.00085701	0.00016639	0.00025568	0.00034137	0.00042428	0.00061073	0.0009027
43.751	0.0002795	0.00016554	0.00025437	0.00033962	0.00042211	0.0006076	0.00089809
43.873	3.4743E-05	0.00016469	0.00025307	0.00033789	0.00041995	0.0006045	0.0008935
43.995	0.00032841	0.00016386	0.00025178	0.00033617	0.00041782	0.00060143	0.00088896
44.118	6.9125E-05	0.00016303	0.00025051	0.00033446	0.0004157	0.00059838	0.00088445
44.24	0.00015376	0.0001622	0.00024924	0.00033277	0.0004136	0.00059535	0.00087998
44.362	5.1724E-05	0.00016138	0.00024798	0.00033109	0.00041151	0.00059235	0.00087554
44.484	0.00091846	0.00016057	0.00024674	0.00032943	0.00040944	0.00058937	0.00087114
44.606	0.001027	0.00015977	0.0002455	0.00032778	0.00040739	0.00058642	0.00086677
44.729	0.00032863	0.00015897	0.00024427	0.00032614	0.00040535	0.00058349	0.00086244
44.851	4.7745E-05	0.00015818	0.00024306	0.00032452	0.00040333	0.00058058	0.00085815
44.973	9.3074E-05	0.00015739	0.00024185	0.0003229	0.00040133	0.0005777	0.00085388
45.095	8.5378E-05	0.00015661	0.00024065	0.0003213	0.00039934	0.00057484	0.00084965
45.218	9.1558E-05	0.00015584	0.00023946	0.00031972	0.00039737	0.000572	0.00084546
45.34	0.00022942	0.00015507	0.00023828	0.00031814	0.00039541	0.00056918	0.0008413
45.462	8.1628E-05	0.00015431	0.00023711	0.00031658	0.00039347	0.00056639	0.00083717
45.584	0.00024838	0.00015355	0.00023595	0.00031503	0.00039155	0.00056362	0.00083307
45.706	0.0002134	0.00015281	0.0002348	0.00031349	0.00038964	0.00056087	0.000829
45.829	0.00014818	0.00015206	0.00023366	0.00031197	0.00038774	0.00055814	0.00082497
45.951	6.2858E-05	0.00015132	0.00023253	0.00031046	0.00038586	0.00055543	0.00082097
46.073	9.3143E-05	0.00015059	0.0002314	0.00030895	0.00038399	0.00055274	0.00081699
46.195	0.00013588	0.00014987	0.00023028	0.00030746	0.00038214	0.00055007	0.00081305
46.317	7.8565E-05	0.00014914	0.00022918	0.00030598	0.0003803	0.00054743	0.00080914
46.44	7.1581E-05	0.00014843	0.00022808	0.00030452	0.00037848	0.0005448	0.00080526
46.562	2.6067E-05	0.00014772	0.00022699	0.00030306	0.00037667	0.0005422	0.00080141
46.684	6.5431E-05	0.00014701	0.0002259	0.00030161	0.00037487	0.00053961	0.00079759
46.806	0.00011296	0.00014632	0.00022483	0.00030018	0.00037309	0.00053705	0.0007938
46.928	4.1466E-05	0.00014562	0.00022376	0.00029876	0.00037132	0.0005345	0.00079003
47.051	0.00028168	0.00014493	0.00022271	0.00029734	0.00036956	0.00053197	0.0007863
47.173	0.00045908	0.00014425	0.00022166	0.00029594	0.00036782	0.00052946	0.00078259
47.295	0.00033702	0.00014357	0.00022061	0.00029455	0.00036609	0.00052698	0.00077891
47.417	0.00020027	0.0001429	0.00021958	0.00029317	0.00036438	0.00052451	0.00077526
47.54	0.00021998	0.00014223	0.00021855	0.0002918	0.00036267	0.00052205	0.00077164
47.662	6.0346E-05	0.00014157	0.00021754	0.00029044	0.00036098	0.00051962	0.00076804
47.784	0.00018685	0.00014091	0.00021652	0.00028909	0.00035931	0.00051721	0.00076447
47.906	0.00020417	0.00014026	0.00021552	0.00028775	0.00035764	0.00051481	0.00076093
48.028	0.00017611	0.00013961	0.00021453	0.00028642	0.00035599	0.00051243	0.00075741
48.151	3.8993E-05	0.00013897	0.00021354	0.0002851	0.00035435	0.00051007	0.00075392
48.273	3.3555E-05	0.00013833	0.00021256	0.00028379	0.00035272	0.00050773	0.00075046
48.395	5.9514E-05	0.00013769	0.00021158	0.00028249	0.0003511	0.0005054	0.00074702
48.517	9.4127E-05	0.00013706	0.00021061	0.0002812	0.0003495	0.00050309	0.00074361
48.639	4.6494E-05	0.00013644	0.00020966	0.00027992	0.00034791	0.0005008	0.00074022
48.762	2.3923E-05	0.00013582	0.0002087	0.00027865	0.00034633	0.00049852	0.00073685
48.884	5.8562E-05	0.0001352	0.00020776	0.00027739	0.00034476	0.00049626	0.00073352
49.006	0.00011562	0.00013459	0.00020682	0.00027613	0.0003432	0.00049402	0.0007302
49.128	0.00016649	0.00013399	0.00020589	0.00027489	0.00034165	0.0004918	0.00072691
49.25	3.1126E-05	0.00013339	0.00020496	0.00027365	0.00034012	0.00048959	0.00072365
49.373	0.00013477	0.00013279	0.00020404	0.00027243	0.00033859	0.00048739	0.0007204
49.495	0.00028926	0.00013219	0.00020313	0.00027121	0.00033708	0.00048521	0.00071718
49.617	0.0001518	0.00013161	0.00020223	0.00027	0.00033558	0.00048305	0.00071399
49.739	0.00036863	0.00013102	0.00020133	0.0002688	0.00033409	0.00048091	0.00071082
49.861	0.00032251	0.00013044	0.00020044	0.00026761	0.00033261	0.00047877	0.00070767
49.984	2.8651E-05	0.00012986	0.00019955	0.00026643	0.00033114	0.00047666	0.00070454
50.106	0.00010406	0.00012929	0.00019867	0.00026525	0.00032968	0.00047456	0.00070143
50.228	0.00023933	0.00012872	0.0001978	0.00026409	0.00032823	0.00047247	0.00069835
50.35	0.00035776	0.00012816	0.00019693	0.00026293	0.00032679	0.0004704	0.00069529
50.473	0.00014112	0.0001276	0.00019607	0.00026178	0.00032536	0.00046835	0.00069225
50.595	0.00020946	0.00012704	0.00019522	0.00026064	0.00032395	0.00046631	0.00068924
50.717	0.00035893	0.00012649	0.00019437	0.00025951	0.00032254	0.00046428	0.00068624
50.839	0.00015149	0.00012594	0.00019352	0.00025838	0.00032114	0.00046227	0.00068326
50.961	0.00037462	0.0001254	0.00019269	0.00025727	0.00031975	0.00046027	0.00068031
51.084	0.00043536	0.00012486	0.00019186	0.00025616	0.00031837	0.00045828	0.00067738
51.206	0.00018002	0.00012432	0.00019103	0.00025506	0.000317	0.00045631	0.00067447
51.328	0.00012436	0.00012379	0.00019021	0.00025396	0.00031564	0.00045436	0.00067157
51.45	0.00012368	0.00012326	0.0001894	0.00025288	0.00031429	0.00045241	0.0006687
51.572	0.00011338	0.00012273	0.00018859	0.0002518	0.00031295	0.00045048	0.00066585
51.695	0.00021927	0.00012221	0.00018779	0.00025073	0.00031162	0.00044857	0.00066302
51.817	0.00023155	0.00012169	0.00018699	0.00024966	0.0003103	0.00044667	0.00066021
51.939	0.00055541	0.00012118	0.0001862	0.00024861	0.00030899	0.00044478	0.00065741
52.061	0.00018281	0.00012067	0.00018542	0.00024756	0.00030769	0.0004429	0.00065464
52.183	0.00016933	0.00012016	0.00018464	0.00024652	0.00030639	0.00044104	0.00065189
52.306	0.00050044	0.00011965	0.00018386	0.00024548	0.00030511	0.00043919	0.00064915
52.428	0.00079518	0.00011915	0.00018309	0.00024446	0.00030383	0.00043735	0.00064644
52.55	0.00085358	0.00011866	0.00018233	0.00024343	0.00030256	0.00043552	0.00064374
52.672	0.00088066	0.00011816	0.00018157	0.00024242	0.0003013	0.00043371	0.00064106
52.795	0.00043333	0.00011767	0.00018082	0.00024142	0.00030005	0.00043191	0.0006384
52.917	0.00018132	0.00011719	0.00018007	0.00024042	0.00029881	0.00043012	0.00063575
53.039	0.00021302	0.0001167	0.00017932	0.00023942	0.00029757	0.00042835	0.00063313
53.161	4.8321E-05	0.00011622	0.00017859	0.00023844	0.00029635	0.00042658	0.00063052
53.283	0.0001415	0.00011574	0.00017785	0.00023746	0.00029513	0.00042483	0.00062793
53.406	4.6299E-05	0.00011527	0.00017712	0.00023649	0.00029392	0.00042309	0.00062536
53.528	0.00028013	0.0001148	0.0001764	0.00023552	0.00029272	0.00042136	0.00062281
53.65	0.00022643	0.00011433	0.00017568	0.00023456	0.00029153	0.00041965	0.00062027
53.772	4.6235E-05	0.00011387	0.00017497	0.00023361	0.00029035	0.00041794	0.00061775
53.894	2.5689E-05	0.0001134	0.00017426	0.00023266	0.00028917	0.00041625	0.00061524
54.017	7.026E-05	0.00011295	0.00017355	0.00023172	0.000288	0.00041456	0.00061276
54.139	0.00020738	0.00011249	0.00017285	0.00023079	0.00028684	0.00041289	0.00061029
54.261	0.00023697	0.00011204	0.00017216	0.00022986	0.00028569	0.00041123	0.00060783
54.383	0.0001241	0.00011159	0.00017147	0.00022894	0.00028454	0.00040958	0.0006054
54.505	7.0161E-05	0.00011114	0.00017078	0.00022802	0.0002834	0.00040794	0.00060297
54.628	6.2169E-06	0.0001107	0.0001701	0.00022711	0.00028227	0.00040632	0.00060057
54.75	2.8882E-05	0.00011026	0.00016942	0.00022621	0.00028115	0.0004047	0.00059818
54.872	7.1648E-05	0.00010982	0.00016875	0.00022531	0.00028003	0.00040309	0.00059581
54.994	0.00011134	0.00010939	0.00016808	0.00022442	0.00027892	0.0004015	0.00059345
55.117	7.9971E-05	0.00010896	0.00016742	0.00022353	0.00027782	0.00039991	0.0005911
55.239	7.1715E-05	0.00010853	0.00016676	0.00022265	0.00027673	0.00039834	0.00058878
55.361	5.3056E-05	0.0001081	0.00016611	0.00022178	0.00027564	0.00039678	0.00058646
55.483	3.1114E-05	0.00010768	0.00016546	0.00022091	0.00027456	0.00039522	0.00058417
55.605	0.00021823	0.00010726	0.00016481	0.00022005	0.00027349	0.00039368	0.00058189
55.728	0.0001987	0.00010684	0.00016417	0.00021919	0.00027242	0.00039214	0.00057962
55.85	0.00012859	0.00010642	0.00016353	0.00021834	0.00027137	0.00039062	0.00057737
55.972	0.00019201	0.00010601	0.0001629	0.00021749	0.00027031	0.00038911	0.00057513
56.094	0.00011622	0.0001056	0.00016227	0.00021665	0.00026927	0.0003876	0.0005729
56.216	8.9159E-05	0.00010519	0.00016164	0.00021581	0.00026823	0.00038611	0.00057069
56.339	0.00013237	0.00010479	0.00016102	0.00021498	0.0002672	0.00038462	0.0005685
56.461	3.6848E-05	0.00010439	0.0001604	0.00021416	0.00026617	0.00038315	0.00056632
56.583	0.00015896	0.00010399	0.00015979	0.00021334	0.00026515	0.00038168	0.00056415
56.705	0.00027254	0.00010359	0.00015918	0.00021252	0.00026414	0.00038022	0.000562
56.827	6.8992E-05	0.0001032	0.00015857	0.00021172	0.00026314	0.00037877	0.00055986
56.95	0.00010504	0.0001028	0.00015797	0.00021091	0.00026214	0.00037734	0.00055773
57.072	0.0001096	0.00010241	0.00015737	0.00021011	0.00026115	0.00037591	0.00055562
57.194	0.00015273	0.00010203	0.00015678	0.00020932	0.00026016	0.00037449	0.00055352
57.316	0.00010643	0.00010164	0.00015619	0.00020853	0.00025918	0.00037308	0.00055144
57.438	0.00012525	0.00010126	0.0001556	0.00020775	0.0002582	0.00037167	0.00054936
57.561	0.00010219	0.00010088	0.00015502	0.00020697	0.00025724	0.00037028	0.0005473
57.683	3.3005E-05	0.0001005	0.00015444	0.00020619	0.00025627	0.0003689	0.00054526
57.805	0.00020013	0.00010013	0.00015386	0.00020542	0.00025532	0.00036752	0.00054322
57.927	0.00029784	9.9757E-05	0.00015329	0.00020466	0.00025437	0.00036615	0.0005412
58.05	0.00011904	9.9387E-05	0.00015272	0.0002039	0.00025342	0.00036479	0.00053919
58.172	0.00013425	9.9019E-05	0.00015215	0.00020315	0.00025249	0.00036344	0.0005372
58.294	0.00016345	9.8653E-05	0.00015159	0.0002024	0.00025155	0.0003621	0.00053521
58.416	4.5651E-05	9.829E-05	0.00015103	0.00020165	0.00025063	0.00036077	0.00053324
58.538	3.6604E-05	9.7929E-05	0.00015048	0.00020091	0.00024971	0.00035944	0.00053128
58.661	7.6371E-05	9.757E-05	0.00014993	0.00020017	0.00024879	0.00035813	0.00052934
58.783	3.5759E-05	9.7213E-05	0.00014938	0.00019944	0.00024788	0.00035682	0.0005274
58.905	0.00015604	9.6859E-05	0.00014883	0.00019872	0.00024698	0.00035552	0.00052548
59.027	0.00014043	9.6507E-05	0.00014829	0.00019799	0.00024608	0.00035422	0.00052357
59.149	3.5499E-05	9.6157E-05	0.00014776	0.00019727	0.00024519	0.00035294	0.00052167
59.272	8.568E-05	9.5809E-05	0.00014722	0.00019656	0.0002443	0.00035166	0.00051978
59.394	9.7933E-05	9.5463E-05	0.00014669	0.00019585	0.00024342	0.00035039	0.00051791
59.516	0.00011477	9.5119E-05	0.00014616	0.00019515	0.00024254	0.00034913	0.00051604
59.638	9.9759E-05	9.4778E-05	0.00014564	0.00019445	0.00024167	0.00034788	0.00051419
59.76	0.00013012	9.4438E-05	0.00014511	0.00019375	0.00024081	0.00034663	0.00051235
59.883	0.00019985	9.4101E-05	0.0001446	0.00019306	0.00023995	0.00034539	0.00051052
60.005	0.00015012	9.3766E-05	0.00014408	0.00019237	0.00023909	0.00034416	0.0005087
60.127	4.043E-05	9.3432E-05	0.00014357	0.00019168	0.00023824	0.00034294	0.00050689
60.249	0.00015608	9.3101E-05	0.00014306	0.000191	0.0002374	0.00034172	0.00050509
60.372	0.00027117	9.2772E-05	0.00014255	0.00019033	0.00023656	0.00034051	0.00050331
60.494	0.00030301	9.2444E-05	0.00014205	0.00018966	0.00023572	0.00033931	0.00050153
60.616	8.4732E-05	9.2119E-05	0.00014155	0.00018899	0.00023489	0.00033812	0.00049976
60.738	0.00010443	9.1795E-05	0.00014105	0.00018833	0.00023407	0.00033693	0.00049801
60.86	0.00015846	9.1474E-05	0.00014056	0.00018767	0.00023325	0.00033575	0.00049627
60.983	3.4094E-05	9.1154E-05	0.00014007	0.00018701	0.00023243	0.00033458	0.00049453
61.105	7.9791E-05	9.0837E-05	0.00013958	0.00018636	0.00023162	0.00033341	0.00049281
61.227	3.8948E-05	9.0521E-05	0.0001391	0.00018571	0.00023082	0.00033225	0.0004911
61.349	3.982E-05	9.0207E-05	0.00013861	0.00018507	0.00023002	0.0003311	0.00048939
61.471	4.7584E-05	8.9895E-05	0.00013813	0.00018443	0.00022922	0.00032996	0.0004877
61.594	0.00011477	8.9585E-05	0.00013766	0.00018379	0.00022843	0.00032882	0.00048602
61.716	0.00016587	8.9276E-05	0.00013718	0.00018316	0.00022764	0.00032768	0.00048434
61.838	8.7952E-05	8.897E-05	0.00013671	0.00018253	0.00022686	0.00032656	0.00048268
61.96	0.00014167	8.8665E-05	0.00013624	0.0001819	0.00022609	0.00032544	0.00048103
62.082	4.3498E-05	8.8362E-05	0.00013578	0.00018128	0.00022531	0.00032433	0.00047938
62.205	0.00013401	8.8061E-05	0.00013532	0.00018067	0.00022455	0.00032322	0.00047775
62.327	0.00029066	8.7762E-05	0.00013486	0.00018005	0.00022378	0.00032213	0.00047613
62.449	0.00016326	8.7464E-05	0.0001344	0.00017944	0.00022302	0.00032103	0.00047451
62.571	6.2837E-05	8.7168E-05	0.00013394	0.00017883	0.00022227	0.00031995	0.00047291
62.693	1.3816E-05	8.6874E-05	0.00013349	0.00017823	0.00022152	0.00031887	0.00047131
62.816	3.7858E-05	8.6581E-05	0.00013304	0.00017763	0.00022077	0.00031779	0.00046972
62.938	2.3894E-05	8.6291E-05	0.00013259	0.00017703	0.00022003	0.00031673	0.00046815
63.06	3.8459E-05	8.6002E-05	0.00013215	0.00017644	0.00021929	0.00031566	0.00046658
63.182	0.00019274	8.5714E-05	0.00013171	0.00017585	0.00021856	0.00031461	0.00046502
63.305	0.00027008	8.5428E-05	0.00013127	0.00017526	0.00021783	0.00031356	0.00046347
63.427	0.00012968	8.5144E-05	0.00013083	0.00017468	0.00021711	0.00031252	0.00046193
63.549	4.9714E-05	8.4862E-05	0.0001304	0.0001741	0.00021639	0.00031148	0.00046039
63.671	3.1951E-05	8.4581E-05	0.00012997	0.00017353	0.00021567	0.00031045	0.00045887
63.793	4.3608E-05	8.4302E-05	0.00012954	0.00017295	0.00021496	0.00030943	0.00045736
63.916	3.7213E-05	8.4024E-05	0.00012911	0.00017238	0.00021425	0.00030841	0.00045585
64.038	8.3015E-05	8.3748E-05	0.00012869	0.00017182	0.00021355	0.00030739	0.00045435
64.16	2.1454E-05	8.3474E-05	0.00012827	0.00017125	0.00021285	0.00030639	0.00045286
64.282	0.00011212	8.3201E-05	0.00012785	0.00017069	0.00021215	0.00030538	0.00045138
64.404	0.00011919	8.2929E-05	0.00012743	0.00017014	0.00021146	0.00030439	0.00044991
64.527	9.6177E-05	8.266E-05	0.00012702	0.00016958	0.00021077	0.0003034	0.00044845
64.649	0.00011607	8.2391E-05	0.0001266	0.00016903	0.00021009	0.00030241	0.00044699
64.771	0.00011109	8.2125E-05	0.00012619	0.00016849	0.00020941	0.00030143	0.00044554
64.893	0.00022338	8.1859E-05	0.00012579	0.00016794	0.00020873	0.00030046	0.0004441
65.015	0.00010855	8.1595E-05	0.00012538	0.0001674	0.00020806	0.00029949	0.00044267
65.138	0.00012883	8.1333E-05	0.00012498	0.00016686	0.00020739	0.00029853	0.00044125
65.26	0.00018701	8.1072E-05	0.00012458	0.00016633	0.00020673	0.00029757	0.00043984
65.382	0.00028652	8.0813E-05	0.00012418	0.0001658	0.00020606	0.00029662	0.00043843
65.504	0.00020986	8.0555E-05	0.00012378	0.00016527	0.00020541	0.00029567	0.00043703
65.627	0.00018119	8.0299E-05	0.00012339	0.00016474	0.00020475	0.00029473	0.00043564
65.749	0.00012598	8.0044E-05	0.000123	0.00016422	0.0002041	0.0002938	0.00043425
65.871	0.00011661	7.979E-05	0.00012261	0.0001637	0.00020346	0.00029287	0.00043288
65.993	8.9818E-05	7.9538E-05	0.00012222	0.00016318	0.00020281	0.00029194	0.00043151
66.115	4.3571E-05	7.9287E-05	0.00012183	0.00016266	0.00020217	0.00029102	0.00043015
66.238	5.8375E-05	7.9038E-05	0.00012145	0.00016215	0.00020154	0.0002901	0.0004288
66.36	1.9479E-05	7.879E-05	0.00012107	0.00016164	0.00020091	0.00028919	0.00042745
66.482	2.3147E-05	7.8543E-05	0.00012069	0.00016114	0.00020028	0.00028829	0.00042611
66.604	0.00012428	7.8298E-05	0.00012031	0.00016064	0.00019965	0.00028739	0.00042478
66.726	0.00017009	7.8054E-05	0.00011994	0.00016013	0.00019903	0.00028649	0.00042346
66.849	6.9784E-05	7.7811E-05	0.00011957	0.00015964	0.00019841	0.0002856	0.00042214
66.971	2.3118E-05	7.757E-05	0.00011919	0.00015914	0.00019779	0.00028472	0.00042083
67.093	3.4391E-05	7.733E-05	0.00011883	0.00015865	0.00019718	0.00028384	0.00041953
67.215	0.00017828	7.7092E-05	0.00011846	0.00015816	0.00019657	0.00028296	0.00041824
67.337	0.00019662	7.6854E-05	0.00011809	0.00015767	0.00019597	0.00028209	0.00041695
67.46	0.00010219	7.6618E-05	0.00011773	0.00015719	0.00019537	0.00028122	0.00041567
67.582	7.4577E-05	7.6384E-05	0.00011737	0.00015671	0.00019477	0.00028036	0.0004144
67.704	0.00011448	7.615E-05	0.00011701	0.00015623	0.00019417	0.00027951	0.00041313
67.826	0.00014608	7.5918E-05	0.00011666	0.00015575	0.00019358	0.00027865	0.00041187
67.949	8.6044E-05	7.5687E-05	0.0001163	0.00015528	0.00019299	0.00027781	0.00041062
68.071	3.0043E-05	7.5457E-05	0.00011595	0.00015481	0.00019241	0.00027696	0.00040937
68.193	9.7175E-06	7.5229E-05	0.0001156	0.00015434	0.00019183	0.00027612	0.00040813
68.315	4.5244E-06	7.5002E-05	0.00011525	0.00015387	0.00019125	0.00027529	0.0004069
68.437	1.9418E-06	7.4776E-05	0.0001149	0.00015341	0.00019067	0.00027446	0.00040567
68.56	4.2445E-06	7.4551E-05	0.00011456	0.00015295	0.0001901	0.00027364	0.00040445
68.682	2.0213E-05	7.4327E-05	0.00011421	0.00015249	0.00018953	0.00027282	0.00040324
68.804	4.023E-05	7.4105E-05	0.00011387	0.00015203	0.00018896	0.000272	0.00040204
68.926	2.0123E-05	7.3884E-05	0.00011353	0.00015158	0.0001884	0.00027119	0.00040084
69.048	7.9889E-06	7.3664E-05	0.00011319	0.00015113	0.00018783	0.00027038	0.00039964
69.171	3.4752E-05	7.3445E-05	0.00011286	0.00015068	0.00018728	0.00026958	0.00039846
69.293	7.4901E-05	7.3227E-05	0.00011252	0.00015023	0.00018672	0.00026878	0.00039727
69.415	6.9757E-05	7.3011E-05	0.00011219	0.00014979	0.00018617	0.00026798	0.0003961
69.537	5.7507E-05	7.2796E-05	0.00011186	0.00014935	0.00018562	0.00026719	0.00039493
69.659	3.7549E-05	7.2581E-05	0.00011153	0.00014891	0.00018507	0.00026641	0.00039377
69.782	0.00025359	7.2368E-05	0.0001112	0.00014847	0.00018453	0.00026562	0.00039261
69.904	0.00037252	7.2156E-05	0.00011088	0.00014804	0.00018399	0.00026485	0.00039146
70.026	0.00017621	7.1946E-05	0.00011055	0.0001476	0.00018345	0.00026407	0.00039032
70.148	7.7123E-05	7.1736E-05	0.00011023	0.00014717	0.00018292	0.0002633	0.00038918
70.27	0.00010513	7.1527E-05	0.00010991	0.00014674	0.00018239	0.00026254	0.00038805
70.393	0.00012469	7.132E-05	0.00010959	0.00014632	0.00018186	0.00026178	0.00038693
70.515	5.1939E-05	7.1113E-05	0.00010927	0.0001459	0.00018133	0.00026102	0.00038581
70.637	1.2389E-05	7.0908E-05	0.00010896	0.00014547	0.00018081	0.00026026	0.00038469
70.759	4.2095E-05	7.0704E-05	0.00010864	0.00014506	0.00018029	0.00025952	0.00038358
70.882	1.783E-05	7.0501E-05	0.00010833	0.00014464	0.00017977	0.00025877	0.00038248
71.004	5.952E-05	7.0298E-05	0.00010802	0.00014422	0.00017925	0.00025803	0.00038138
71.126	0.00015858	7.0097E-05	0.00010771	0.00014381	0.00017874	0.00025729	0.00038029
71.248	0.00011369	6.9897E-05	0.0001074	0.0001434	0.00017823	0.00025656	0.00037921
71.37	4.988E-05	6.9698E-05	0.0001071	0.00014299	0.00017772	0.00025582	0.00037813
71.493	8.2905E-05	6.95E-05	0.00010679	0.00014259	0.00017722	0.0002551	0.00037705
71.615	6.1892E-05	6.9303E-05	0.00010649	0.00014218	0.00017672	0.00025438	0.00037599
71.737	9.5486E-05	6.9108E-05	0.00010619	0.00014178	0.00017622	0.00025366	0.00037492
71.859	5.5885E-05	6.8913E-05	0.00010589	0.00014138	0.00017572	0.00025294	0.00037387
71.981	4.843E-05	6.8719E-05	0.00010559	0.00014098	0.00017523	0.00025223	0.00037281
72.104	7.8772E-05	6.8526E-05	0.0001053	0.00014059	0.00017473	0.00025152	0.00037177
72.226	0.00010422	6.8334E-05	0.000105	0.00014019	0.00017424	0.00025082	0.00037073
72.348	3.5725E-05	6.8143E-05	0.00010471	0.0001398	0.00017376	0.00025012	0.00036969
72.47	4.2887E-05	6.7953E-05	0.00010442	0.00013941	0.00017327	0.00024942	0.00036866
72.592	8.3697E-05	6.7764E-05	0.00010413	0.00013902	0.00017279	0.00024873	0.00036763
72.715	0.00017422	6.7576E-05	0.00010384	0.00013864	0.00017231	0.00024803	0.00036661
72.837	0.00021483	6.7389E-05	0.00010355	0.00013825	0.00017183	0.00024735	0.0003656
72.959	9.7033E-05	6.7203E-05	0.00010326	0.00013787	0.00017136	0.00024667	0.00036459
